938 635 947
379 670 700
378 502 701
190 517 701
240 667 702
497 697 702
377 513 703
509 525 703
656 496 704
43 656 704
655 495 705
82 655 705
371 511 706
389 514 706
286 505 707
505 684 707
708 499 922
174 499 708
681 491 719
284 514 709
45 645 710
484 656 710
84 646 711
483 655 711
500 382 712
634 501 1245
234 515 713
371 699 713
286 502 714
715 287 971
378 517 715
287 654 971
505 714 716
378 715 716
95 506 717
373 520 717
56 507 718
374 521 718
17 681 719
491 709 719
58 397 720
290 493 720
97 398 721
291 494 721
508 503 722
292 508 722
375 519 723
258 523 723
376 518 724
259 524 724
2325 541 2834
2309 543 2908
2330 1738 2834
2883 726 2955
1784 550 2675
1832 561 2857
1766 550 2510
2515 728 2579
1162 592 1933
1894 553 2485
1387 421 1953
2335 552 2897
1780 422 2378
1779 541 2943
1968 740 2613
2345 540 2385
2691 542 2748
2420 730 2829
2044 748 2524
2477 734 2504
1456 564 2152
1864 1324 2413
2442 538 2647
2008 1153 2460
1452 557 2402
1924 225 2585
2620 537 2687
1939 752 2888
2354 553 2876
1827 725 2456
2015 729 2526
2609 753 2811
1943 559 2630
1823 565 2544
1870 812 2352
1825 566 2546
1772 981 2828
2573 535 2805
1503 545 2095
1820 743 2809
1433 558 1575
1474 552 2039
1426 421 1982
2322 1003 2349
2140 558 2257
354 862 1179
1916 548 2552
1799 549 2553
1860 544 2739
1812 426 2129
1769 728 2494
1791 551 2555
1448 542 2454
2355 737 2844
2121 741 2532
1811 544 1960
2120 742 2603
1831 729 2474
1588 1019 2682
1187 179 1250
1920 744 2371
1755 746 2879
1989 562 2636
1834 564 2405
2074 1088 2171
927 602 1172
1929 546 2627
1785 425 2464
2197 554 2255
1608 735 2073
2391 1317 2421
1833 999 2667
1135 579 1919
1451 585 2304
1774 738 2594
2085 559 2316
1165 596 1491
2067 1062 2446
1504 595 2189
2068 1063 2447
1546 804 1856
1809 342 2488
1869 546 2790
1137 583 1555
1844 565 2376
1551 565 2161
1841 566 2390
2390 566 2570
1146 769 1531
1480 575 2075
1435 1033 1909
1476 576 2155
1423 444 1885
1710 1142 2147
1864 1054 2363
1499 545 2213
1427 445 1879
1709 1141 2148
2380 561 2815
1403 772 1834
2646 796 2922
1776 1440 2945
1144 581 1902
1464 762 2476
1145 582 1903
2282 448 2374
1419 562 2351
2059 579 2102
1683 572 2167
1715 585 2187
1523 569 2084
2039 552 2863
2294 556 2441
1876 431 1889
34 35 1183
1875 430 1886
2598 732 2633
1461 566 1825
2615 731 2642
1466 565 1823
1478 575 2107
2100 769 2273
1516 569 2219
1544 1092 2219
2332 727 2848
1559 1054 2009
1593 578 2302
1621 578 2239
1592 577 2301
1622 577 2060
1696 580 2168
1926 766 2896
1909 547 2593
1538 576 2742
1614 241 2050
2036 754 2519
208 663 932
1136 583 2292
1948 574 2789
1192 608 1672
1585 573 2704
1191 607 1673
1508 796 2646
2062 775 2556
2529 778 2786
1598 797 2766
1567 558 2123
1472 769 2100
2296 756 2425
1821 751 2367
2223 599 2963
1158 800 2747
1409 598 2153
1161 801 1517
2230 598 2962
2068 571 2590
2875 1164 2963
2070 749 2768
1473 765 2517
2034 737 2468
1487 805 2141
1608 1082 2017
1595 1079 2135
1962 448 2282
1162 807 2242
1468 592 1986
1166 595 1489
1537 555 2210
1573 568 1666
1130 808 2210
73 74 1184
1572 567 1664
1540 556 2211
1604 810 2803
2087 560 2317
908 613 1272
1171 607 1526
1186 588 1630
1583 816 1815
909 614 1273
1170 608 1527
1185 589 1629
1429 1011 1862
1501 574 2251
1178 793 1566
1140 586 1449
2692 345 2800
1449 586 2146
1891 773 2269
67 68 1160
1895 771 2275
28 29 1159
231 631 1507
1647 449 2243
116 117 1203
117 647 1203
2341 770 2923
1241 835 1634
1233 609 1599
1943 814 2684
1236 610 1600
1590 812 2249
1666 568 1874
36 37 1667
1664 567 1868
75 76 1662
2648 785 2694
1439 757 2000
1425 781 1793
1955 567 2706
1424 782 1792
1958 568 2711
1197 601 1661
2199 588 2204
1196 600 1660
2200 589 2206
914 608 1192
1170 794 1501
913 607 1191
1171 795 1500
1156 593 2227
2181 587 2232
2050 512 2584
1492 572 2746
1242 455 1521
1193 586 1650
456 637 872
1215 838 1219
457 636 873
1209 839 1218
1633 597 2238
1212 840 1700
880 601 1197
929 605 1662
879 600 1196
928 604 1667
1591 862 2289
207 640 1640
1481 602 1620
115 116 1198
1642 346 2145
1230 844 2247
1233 846 1234
2121 1075 2462
871 610 1235
2120 1074 2461
1231 603 1687
2146 586 2305
464 627 1194
1522 789 2205
462 625 1195
1610 850 2239
458 638 874
240 651 1204
11 246 1674
414 678 1282
26 27 2031
1268 464 1685
65 66 2032
1267 462 1686
1248 855 1651
1153 835 1655
2117 590 2449
1253 856 1656
1640 843 2283
369 684 1228
1241 593 1631
1248 460 1704
1654 859 1720
1263 584 1657
246 414 1674
1188 852 2304
1656 856 2191
459 641 1253
926 639 1229
1228 843 1640
463 626 863
882 624 1266
887 603 1231
2584 606 2702
687 482 1257
1178 208 1637
465 630 866
885 633 1280
1489 1130 2281
867 595 1504
1491 1129 2279
868 596 1506
664 485 950
364 628 869
870 604 1201
1185 824 1216
871 605 1202
1186 825 1217
1902 776 2738
2290 1483 2414
1248 858 1714
1595 777 2101
1681 849 2060
1408 790 2433
122 634 875
875 500 1287
469 640 876
1229 470 1252
911 619 1261
475 672 877
912 620 1260
476 671 878
41 381 879
1220 600 1659
80 380 880
1221 601 1658
881 623 1267
456 649 881
1258 636 1266
457 650 882
883 622 1268
458 651 883
461 630 884
1199 461 2674
1275 641 1280
459 654 885
904 629 1238
886 470 1249
176 383 887
1232 603 1675
232 687 1257
466 615 907
1208 611 1243
905 612 1227
462 623 890
61 625 890
99 100 1251
1189 626 1277
21 22 1265
22 627 892
478 648 893
1227 889 1648
630 465 1264
465 633 894
970 490 1271
490 668 1271
368 488 896
487 669 1270
1170 833 1672
484 645 897
1171 834 1673
483 646 898
915 621 1269
951 642 1286
900 632 1285
173 632 900
467 677 901
368 685 901
468 676 902
367 686 902
234 657 903
485 664 903
469 629 904
492 675 1274
354 631 926
281 690 1227
906 466 1262
466 662 1262
278 621 907
615 888 907
613 908 942
279 693 1272
614 909 943
280 692 1273
370 682 939
618 886 910
361 619 911
616 897 911
362 620 912
617 898 912
276 912 1260
467 901 1210
277 911 1261
468 902 1211
364 657 963
234 662 915
875 634 1245
612 905 916
473 668 917
237 649 1222
472 669 918
236 650 1223
1910 813 2076
1213 480 1712
1570 815 2078
1214 481 1711
482 687 921
498 691 921
499 691 922
383 708 922
955 617 1256
617 912 923
956 616 1255
616 911 924
889 612 1284
231 889 1284
471 639 926
631 925 926
114 115 1718
1230 602 1240
38 39 1226
1201 604 1226
77 78 1225
1202 605 1225
205 685 930
1131 582 1669
206 686 931
1132 581 1668
2010 580 2583
474 667 1677
238 677 933
620 878 933
239 676 934
619 877 934
6 178 1237
864 606 1237
290 649 936
237 674 936
291 650 937
236 673 937
629 886 1238
477 635 938
618 910 939
477 938 939
376 695 940
282 896 940
375 696 941
283 895 941
480 919 942
617 923 1256
481 920 943
616 924 1255
474 663 944
363 661 976
289 672 945
475 689 945
288 671 946
476 688 946
510 700 947
355 938 947
949 632 1276
364 899 948
479 899 1286
642 921 949
169 664 950
485 869 950
278 888 951
482 921 951
387 519 952
375 652 952
388 518 953
376 653 953
172 628 954
628 948 1276
359 655 955
483 898 955
358 656 956
484 897 956
894 633 957
188 894 957
671 653 960
368 677 958
672 652 961
367 676 959
238 671 960
488 958 960
239 672 961
489 959 961
371 515 962
293 698 962
621 899 963
963 657 1269
379 516 964
294 670 964
492 670 965
235 675 965
890 623 966
60 890 966
891 463 1251
463 624 1251
892 464 1265
464 622 1265
282 666 969
365 673 969
283 665 970
366 674 970
716 715 971
233 716 971
501 660 972
660 916 972
493 679 973
58 720 973
494 680 974
97 721 974
498 687 975
1449 817 1988
497 667 976
667 944 976
470 639 1249
471 660 977
363 662 978
234 713 978
1848 543 2309
2335 1727 2863
1840 549 2435
1808 980 2429
1843 551 2436
1767 1052 2438
2235 1361 2712
1918 427 2664
2494 728 2515
2319 743 2467
1979 744 2418
2311 984 2902
1977 745 2635
1758 745 2679
1914 752 2775
1877 731 2551
1837 753 2450
1935 732 2443
1771 540 2346
2429 980 2886
2033 738 2377
1781 726 2324
1393 745 1977
2364 730 2831
1753 1327 2840
2444 743 2690
1784 758 2465
1471 1064 2464
2126 749 2128
1447 570 2130
2384 1302 2928
2324 726 2883
1835 550 2581
1557 802 2652
1761 986 2887
2353 734 2915
1520 1044 1917
2108 792 2733
1880 770 2743
2231 1114 2661
2502 1315 2503
2456 725 2850
2833 982 2877
1435 786 2538
2252 1028 2627
1801 766 2463
2359 740 2836
1508 1002 1509
2339 746 2865
2459 988 2709
2357 1379 2709
2419 979 2502
2402 557 2906
1856 557 2767
2316 559 2932
1124 816 2261
1927 1065 2450
2317 560 2934
2443 732 2936
2228 1002 2474
1931 734 2477
1873 1009 2356
1172 602 1481
1911 110 2653
2236 1144 2738
2290 1158 2747
1584 574 1948
2356 343 2500
2114 1421 2517
1457 804 2280
2367 751 2911
2491 755 2794
1974 561 2921
2480 755 2618
1408 434 2164
1517 801 2773
2114 765 2654
2468 737 2872
2158 768 2756
1868 781 2542
1436 754 2080
2413 1324 2592
1401 544 1860
1980 803 2787
2160 767 2757
1874 782 2549
2312 730 2420
1528 1067 2035
1947 268 2727
2678 985 2821
1179 594 2562
1575 558 2140
2334 1360 2366
1541 806 1819
1899 1294 2879
1828 733 2776
1549 799 2406
1952 733 2841
1970 802 2770
2379 727 2899
1430 1029 2374
1951 740 2395
1868 567 2795
1184 827 1572
1874 568 2796
1183 826 1573
1500 573 2695
1494 1007 2365
1901 736 2401
2074 757 2686
2604 786 2644
1594 1033 2201
1195 850 2284
1219 838 1668
1145 777 1595
1218 839 1669
1517 1016 1971
1607 851 2168
1463 762 1949
1811 1344 2504
1447 1094 2070
2350 989 2854
1781 989 2557
1416 803 2024
1908 739 2481
1751 982 2842
1786 423 2361
2011 423 2396
1994 1043 2336
1582 1070 2713
1559 270 2143
1520 563 2672
1450 799 2536
1967 1014 2367
2049 1332 2860
1979 1335 2362
2233 1182 2697
1529 547 1594
1135 778 1490
2351 562 2788
1800 748 2448
1438 783 1841
2013 1039 2448
1763 987 2900
1766 750 2439
1437 784 1844
1767 750 2440
2077 1312 2407
1787 760 2457
1925 1003 2950
1964 759 2426
1503 772 2575
2016 741 2849
1843 784 1881
353 866 1199
2220 1150 2449
2019 1354 2482
1840 783 1882
1400 761 1915
1569 761 2600
1520 787 2416
1900 1015 2371
1535 1044 2599
2736 774 2951
1883 756 2563
1617 759 1964
1488 570 2725
1709 763 2131
1845 571 2068
1710 764 2132
1143 758 2612
1446 750 2048
1969 729 2015
1534 344 2297
2094 1458 2794
1770 1081 2564
1745 1328 2844
1448 1026 2388
7 395 1587
241 512 2050
1971 1016 2433
1574 805 2109
2485 553 2826
1829 780 2560
1978 575 2099
1393 1023 2212
2141 805 2292
1807 1498 2951
2234 1369 2537
2088 747 2717
1235 847 2138
2089 742 2509
1234 846 2424
1958 1031 2721
1405 1076 2613
1946 987 2853
1855 1296 2855
1532 1077 2622
1854 1297 2917
1533 1078 2625
2507 806 2534
1441 1025 1819
1411 1080 1800
1445 748 2044
1967 755 2491
1898 1048 2529
1596 1460 2672
1999 792 2726
1403 1054 2143
2106 349 2586
2029 1324 2363
1553 772 2125
1465 767 1797
1957 1355 2548
1462 768 1803
1533 1057 2019
1404 759 2254
2051 797 2729
113 927 1172
1641 1113 2026
1603 809 2804
2103 809 2286
1129 811 2211
2104 810 2287
1822 1360 2949
1830 780 2737
2219 1092 2737
2698 1113 2801
1513 786 2604
1544 1093 1547
2523 993 2772
1502 1080 2268
1186 831 1670
1658 279 2176
1185 832 1671
1659 280 2175
2024 1020 2215
1568 226 2166
1452 765 2144
2012 747 2124
1912 798 2650
1556 441 2192
1168 845 2237
1641 828 2291
